table_name,column_name,column_value
ipsa_opportunity,Competitor_Name__c,001d0000022N4WGAA0
ipsa_opportunity,PMS_Forecast_Revenue_Date__c,7/31/35 00:00
ipsa_opportunity,Contract_End_Date__c,6/29/33 00:00
ipsa_opportunity,Tender_signoff_provided_by__c,Yes
ipsa_opportunity,CaseSafeOpptyID__c,006d000000Z6RSEAA3
ipsa_opportunity,Opportunity_Lost_Amount__c,73328331200
ipsa_opportunity,DMS__c,"Worklist pour PCR, HDI5000, MX8000IDT OStéodensitomètre PRODIGY (LUNAR-GE), GAMMA CAMERA AXIS."
ipsa_opportunity,AddOnLocation__c,"Woodbury, NJ"
ipsa_opportunity,Comments__c,限次维修合同24次/年
ipsa_opportunity,Type_of_Opportunity__c,XCL UPGRADE W/EXPAND TO ISCV(NO SMA)
ipsa_opportunity,Opportunity_Actual_Close_Date__c,12/31/00 00:00
ipsa_opportunity,Opportunity_Designed_Date__c,12/9/23 00:00
ipsa_opportunity,RDD__c,003d000000jk7PEAAY
ipsa_opportunity,Deal_Type__c,Win-Back
ipsa_opportunity,Status__c,Won
ipsa_opportunity,Department__c,Womens Services Breast
ipsa_opportunity,Winning_Vendor__c,Zonare
ipsa_opportunity,CILastRun_Time__c,
ipsa_opportunity,Num_of_Oppty_Hospitals__c,127
ipsa_opportunity,Competitor_Product__c,飞天
ipsa_opportunity,Clinical_Support_Kit_To_Email__c,willoughbysurgerycenter@yahoo.com
ipsa_opportunity,Business_Unit__c,Whitening
ipsa_opportunity,Opportunity_External_Id__c,长春市卫生局-Israel-FD20
ipsa_opportunity,Local_Business_Partner_Id__c,ZZ0131
ipsa_opportunity,Other_Competitor__c,Zypher
ipsa_opportunity,Classification_Industry_2__c,Wholesaler Sales
ipsa_opportunity,Target_Year_4__c,2022
ipsa_opportunity,Other_Contract_Number_s__c,STRYUTSW06112022
ipsa_opportunity,Q_Opp_ID__c,Q-5929379
ipsa_opportunity,Chief_Technologist_Phone__c,STAFF
ipsa_opportunity,How_Why_Won_or_Lost__c,ハイブリッドがなくなり需要なくなる。
ipsa_opportunity,Language__c,日本語
ipsa_opportunity,Main_Customer_pain__c,麻酔記録自動化
ipsa_opportunity,Target_Value_Year_5__c,430500000
ipsa_opportunity,Country__c,Zimbabwe
ipsa_opportunity,Converted_Amount_DCA__c,216969642293.29245
ipsa_opportunity,Export_Report__c,"<a href=""/00O0W000005N8P0?pv1=006d000000Z6RSE"" target=""_blank""><img src=""/resource/CS_Export_Quotation"" alt=""Export for Quotation"" border=""0""/></a>"
ipsa_opportunity,Owner_Region__c,Z
ipsa_opportunity,EHR_Vendor__c,Nextgen
ipsa_opportunity,Market__c,UK & Ireland
ipsa_opportunity,Clinical_Support_Kit_To_Phone__c,TBD
ipsa_opportunity,Number_of_Oppty_ICU_beds__c,800
ipsa_opportunity,Opportunity_Order_Promised_Date__c,12/9/23 00:00
ipsa_opportunity,Close_Month_Year__c,12/12/19 00:00
ipsa_opportunity,Modality__c,Xper
ipsa_opportunity,Trigger_Warranty_Value__c,2000000000
ipsa_opportunity,Days_to_Close__c,723893
ipsa_opportunity,EnterpriseModalityProduct__c,Upgrade / Option
ipsa_opportunity,Phone_Book_Account__c,001d000000vOEhmAAG
ipsa_opportunity,Opportunity_Winner__c,
ipsa_opportunity,Opportunity_ID__c,5923434
ipsa_opportunity,Apex_Account_Id__c,001d0000027V6Q9
ipsa_opportunity,Order_Status__c,
ipsa_opportunity,Budget_Amt__c,Other Grant Funded
ipsa_opportunity,pse__Primary_Project__c,
ipsa_opportunity,GSG_Programs__c,VA Home Health
ipsa_opportunity,Philips_Relationship_with_customer__c,New customer
ipsa_opportunity,Type_of_Expansion__c,Internal
ipsa_opportunity,Close_Date_Past_Due__c,"<img src=""https://c.na52.content.force.com/servlet/servlet.FileDownload?file=015d0000000cf9E"" alt=""Close Date Pate Due"" border=""0""/>"
ipsa_opportunity,Win_loss_done_Lines__c,63
ipsa_opportunity,Total_Number_of_Beds__c,4000
ipsa_opportunity,Account_Name_1__c,龚滩镇卫生院
ipsa_opportunity,SRD_Rollup__c,10/30/24 00:00
ipsa_opportunity,State_Zone_Region__c,VA
ipsa_opportunity,Order_ID__c,
ipsa_opportunity,External_Unique_ID__c,1-XOE7J9
ipsa_opportunity,Monitor_Vendor__c,SpaceLabs
ipsa_opportunity,RDD1__c,2/1/23 00:00
ipsa_opportunity,Owner_sector__c,
ipsa_opportunity,Product_Family_for_DSR__c,VSS/Specialty Care
ipsa_opportunity,Opp_Eco_System_End_User_City__c,
ipsa_opportunity,Target_Value_Year_3__c,450000000
ipsa_opportunity,Other__c,"Zoll X is lighter weight, has CO, has wireless now"
ipsa_opportunity,CIO_Briefing_Date__c,
ipsa_opportunity,Continuing_Education_Contact_Email__c,willoughbysurgerycenter@yahoo.com
ipsa_opportunity,SMA_Contract_Number__c,xxxxxxxxxxxxx
ipsa_opportunity,Sub_Opportunity_Total_Non_weighted__c,1740000000
ipsa_opportunity,Key_Contact_Email__c,wymcn0906@yahoo.com
ipsa_opportunity,Business_Innovation_Unit__c,Whitening
ipsa_opportunity,Winning_Vendor_Name__c,Zonare
ipsa_opportunity,Is_Competitor_Asset_Required__c,Yes
ipsa_opportunity,End_User_Segment__c,Undivided
ipsa_opportunity,Public_bidding_date__c,8/1/70 00:00
ipsa_opportunity,Site_ID__c,02id0000000qyktAAA
ipsa_opportunity,Reason_Win_Loss_Detail__c,Vendor of Choice
ipsa_opportunity,Data_Quality_Score__c,100
ipsa_opportunity,Replacement_Competitor_Name__c,Zoll
ipsa_opportunity,Order_Date__c,12/28/12 00:00
ipsa_opportunity,Secondary_Rep__c,005d0000004CMxAAAW
ipsa_opportunity,Grouping_POS_Opportunity__c,Y2024 Baptist South MX Replacements
ipsa_opportunity,Opportunity_Overdue__c,1
ipsa_opportunity,Health_Space__c,Respiratory;Radiology
ipsa_opportunity,SAP_LSP_Collective_number__c,TOR183
ipsa_opportunity,Quote__c,YXS41N
ipsa_opportunity,of_Providers__c,7000
ipsa_opportunity,Forecast_Text_Value__c,Pipeline
ipsa_opportunity,Chief_Technologist_Email__c,tracy.thellman@hcamidwest.com
ipsa_opportunity,Identification_Date__c,2/1/27 00:00
ipsa_opportunity,Opportunity_Eco_System_End_User_Country__c,Viet Nam
ipsa_opportunity,Forecasting_Accuracy__c,200000000
ipsa_opportunity,Affiliated_IDN__c,001d000001y20v5AAA
ipsa_opportunity,Funnel__c,P5
ipsa_opportunity,Valid_EOD_Date__c,12/8/33 00:00
ipsa_opportunity,Business_Group_HCNA__c,US
ipsa_opportunity,Kaizen_RSM_Comments__c,Working with Bundle now.  Cancel-Rebook + $200K.
ipsa_opportunity,EnterpriseModalityCloseDate__c,9/15/99 00:00
ipsa_opportunity,PM__c,003d0000030VL2bAAG
ipsa_opportunity,User_Sales_Territory__c,神奈川 静岡ブロック
ipsa_opportunity,Earliest_Task_Due_Date__c,3/1/30 00:00
ipsa_opportunity,Working_Rep__c,005d0000001TZZyAAO
ipsa_opportunity,Business_Type__c,Win-back
ipsa_opportunity,Warranty_Letter_To_Phone__c,Tom Huvane
ipsa_opportunity,Funding_Status_Deal_Realization__c,Unlikely
ipsa_opportunity,EII_Sales_Stages__c,Vendor of Choice
ipsa_opportunity,Opportunity_Hierarchy_Link__c,006d000000Z63JBAAZ
ipsa_opportunity,Target_Value_Year_4__c,500000000
ipsa_opportunity,Assigned_PM__c,Roxane Dougherty
ipsa_sales_order_line_item,Sales_Order__c,a1Fd0000007RZZKEA4
ipsa_sales_order_line_item,Milestone_ID__c,a3C6T00001XMHlpUAH
ipsa_sales_order_line_item,Solution_Design_Team_Notes__c,Waiting on Sales Doc's
ipsa_sales_order_line_item,Net_Equipment_Value__c,6221365.9
ipsa_sales_order_line_item,Sales_Recognition_Date__c,3/7/22 00:00
ipsa_sales_order_line_item,SWO_CreatedOn__c,3/29/24 00:00
ipsa_sales_order_line_item,Solution_Design_Notes_Last_Modified_By__c,William Bradford
ipsa_sales_order_line_item,PL__c,ZA94
ipsa_sales_order_line_item,Project__c,a3L6T00000397Y9UAI
ipsa_sales_order_line_item,Net_value__c,31258692958
ipsa_sales_order_line_item,Sales_Order_Line_Last_Changed_Date__c,3/31/24 00:00
ipsa_sales_order_line_item,Last_Invoiced_Sol_Date__c,3/11/02 00:00
ipsa_sales_order_line_item,Sales_Order_Line_Billing_Status__c,
ipsa_sales_order_line_item,Sales_Document_Type__c,ZSO
ipsa_sales_order_line_item,Higher_Level_Item__c,850000
ipsa_sales_order_line_item,Invoice_Status__c,FNBL at 2024/03/30
ipsa_sales_order_line_item,Product_Hierarchy__c,
ipsa_sales_order_line_item,MAG_Code__c,Z98
ipsa_sales_order_line_item,PO_DATE__c,
ipsa_sales_order_line_item,BUYER_TYPE__c,
ipsa_sales_order_line_item,Commercial_Product_Group_Name__c,VSS/Specialty Care
ipsa_sales_order_line_item,Confirmed_Delivery_Sol_Date__c,12/31/35 00:00
ipsa_sales_order_line_item,PMG_Froozen_Pl_Date__c,9/5/30 00:00
ipsa_sales_order_line_item,Local_Order_ID__c,
ipsa_sales_order_line_item,E_S_Qty__c,366
ipsa_sales_order_line_item,OpportunityRecordType__c,012d0000001YZAc
ipsa_sales_order_line_item,Requested_Delivery_Sol_Date__c,12/31/40 00:00
ipsa_sales_order_line_item,Configuration__c,Xper IM Networking: DC4 Xper IM Data Ctr SW 1 CU; Xper IM Software Version: SW1 Xper IM SW Version 1.5
ipsa_sales_order_line_item,Clinical_Comments__c,YES adding 6 beds
ipsa_sales_order_line_item,Alternative_Item__c,0
ipsa_sales_order_line_item,Total_Invoiced_Sol__c,62517385916
ipsa_sales_order_line_item,Solution_Design_Notes_Last_Modified_Date__c,9/17/19 13:59
ipsa_sales_order_line_item,Z_Status__c,Z8
ipsa_sales_order_line_item,Sales_Order_Line_External_ID__c,MP1990_9200103304_010010
ipsa_sales_order_line_item,Serial_Number__c, SN20000222
ipsa_sales_order_line_item,Sales_Unit__c,UN
ipsa_sales_order_line_item,Ack_Ship_Date__c,4/18/22 00:00
ipsa_sales_order_line_item,Local_Order_Line_ID__c,
ipsa_sales_order_line_item,Demo_Status__c,3
ipsa_sales_order_line_item,Factory_PO__c,4520333619000010
ipsa_sales_order_line_item,Commercial_Product_ID__c,X8-2T-6600553814
ipsa_sales_order_line_item,Start_Installation_Date__c,12/7/45 00:00
ipsa_sales_order_line_item,Division_So_Line__c,MS
ipsa_sales_order_line_item,Product_ID__c,X8-2T-6600553814
ipsa_sales_order_line_item,Currency__c,ZAR
ipsa_sales_order_line_item,PLANNED_INSTALLATION_COMPLETE_DATE__c,
ipsa_sales_order_line_item,Extended_Warranty_Value__c,
ipsa_sales_order_line_item,Item_category__c,
ipsa_sales_order_line_item,Net_Warranty_Value__c,
ipsa_sales_order_line_item,SWO_Number__c,58227183
ipsa_sales_order_line_item,Revenue_Group__c,Service
ipsa_sales_order_line_item,Product_Description__c,鼻ｶﾆｭｰﾚ・ﾄﾗﾝｽ移設費
ipsa_sales_order_line_item,SWO_Status__c,NMAT SETC SSAP TECO
ipsa_sales_order_line_item,Expected_Order_Date__c,
ipsa_sales_order_line_item,Invoices_Sol__c,9025121621
ipsa_sales_order_line_item,Storage_Location__c,ZDNZ
ipsa_sales_order_line_item,Expected_value__c,
ipsa_sales_order_line_item,Chapter_SAP_Number_MMD__c,WEB_LATAM_117413
ipsa_sales_order_line_item,Item_ID__c,850010
ipsa_sales_order_line_item,opportunity_market__c,UK & Ireland
ipsa_sales_order_line_item,Order_Quantity__c,11770739
ipsa_sales_order_line_item,Sales_Order_Line_Delivery_Status__c,
ipsa_sales_order_line_item,Sales_Order_Line_Overall_Processing_Stat__c,Open
ipsa_sales_order_line_item,Reason_For_Rejection__c,UM
ipsa_sales_order_line_item,Pmg_Sono__c,879125
ipsa_sales_order_line_item,Pmg_Soln__c,R0
ipsa_sales_order_line_item,Net_price__c,31258692958
ipsa_sales_order_line_item,Completion_Acknowledgement_Date__c,12/24/25 00:00
ipsa_work_calendar_c,External_ID__c,a3X110000000RTBEA2
ipsa_work_calendar_c,pse__Week_Total_Hours__c,60
ipsa_work_calendar_c,pse__Sunday_Hours__c,8.5
ipsa_work_calendar_c,pse__Friday_Hours__c,12
ipsa_work_calendar_c,pse__Standard_Hours_Per_Day__c,12
ipsa_work_calendar_c,pse__Tuesday_Hours__c,12
ipsa_work_calendar_c,pse__Saturday_Hours__c,8.5
ipsa_work_calendar_c,pse__Wednesday_Hours__c,12
ipsa_work_calendar_c,pse__Monday_Hours__c,12
ipsa_work_calendar_c,pse__Week_Start_Day__c,Tuesday
ipsa_work_calendar_c,pse__Thursday_Hours__c,12
ipsa_region,Country__c,Zimbabwe
ipsa_region,Region_Code__c,ZW-MW
ipsa_region,Category__c,Zone
ipsa_user,Account_Manager_Job_Type__c,
ipsa_user,SF_License_Types_based_on_Profiles__c,Sales Cloud Restricted License
ipsa_user,M2O_CSM_Business_Unit__c,Ultrasound
ipsa_user,ECR_Clinical_Specialist__c,Wendy Hart
ipsa_user,Apttus_CPQ_User_Type__c,Solution/Technical Architect Approver
ipsa_user,Notes__c,Workcenter: HI-01-01 US90.09846
ipsa_user,dsfs__DSProSFUsername__c,ed8c250b-c802-44db-8e58-f6da5947b89a
ipsa_user,NA_CPQ_Go_Live__c,TRUE
ipsa_user,HC_NA_Position_Name__c,Zone Dir West 02|Ent Partnerships
ipsa_user,Area_District_Code__c,ZA11
ipsa_user,CSM_Lead_Role__c,Technical Account Manager Lead
ipsa_user,Product_Family__c,W47 - Respiratory;W48 - Jaundice Management;W49 - MCC Monitoring;W50 - Safety;W51 - Therapeutic Support
ipsa_user,Philips_Business_Group__c,Unallocated
ipsa_user,Partner_Code__c, ZZ10044
ipsa_user,Philips_Business_Unit__c,Vest Therapy
ipsa_user,QuotingSystem__c,Siebel
ipsa_user,License_Type__c,Sales Insights Integration User
ipsa_user,User__c,1
ipsa_user,Code_1_ID__c, Twg02886
ipsa_user,Apttus_release_go_live__c,US ULS Wave 4 (Sep 2022)
ipsa_user,Region__c,Z
ipsa_user,HC_NA_Old_Position_Name__c,WZ Strategic AM IB 02
ipsa_user,Owner_Role__c,黑龙江省洪迪经贸有限公司 Partner User
ipsa_user,GTM_Philips_Business_Group__c,SSC
ipsa_user,Deactivate_Reason__c,Yet to be activated
ipsa_user,Sub_Speciality__c,VITS-LEGAL VITAL SIGNS U05/SUPPLIES
ipsa_user,DAR_User_Type__c,005d00000035tnFAAQ
ipsa_user,SFDC_User_ID__c,005d0000006VmNoAAK
ipsa_user,Business_District__c,DT0059
ipsa_user,GTM_Philips_Business_Unit__c,Ultrasound
ipsa_user,Market__c,UK & Ireland
ipsa_user,Specialty__c,WHC
ipsa_user,Rep_Code__c,ZZ3B
ipsa_user,Business_Division__c,US-Government
ipsa_user,Profile_Type__c,VP
ipsa_user,Philips_Business_Line__c,Well Inside
ipsa_user,GTM_Type__c,Zone Manager
ipsa_user,Zone__c,West Zone
ipsa_user,Geography__c,Zambia
ipsa_user,Philips_Sector_Name__c,N/A
ipsa_user,Key_User__c,Expert / Trainer
ipsa_project_change__c,Sales_Order__c,a1Fd00000072O7wEAE
ipsa_project_change__c,PSA_Quality__c,控制进度和质量检查，可以减少对整体质量的影响
ipsa_project_change__c,Date_Raised__c,3/27/24 00:00
ipsa_project_change__c,Changes_Approved_By_1__c,003d000001tX8sMAAS
ipsa_project_change__c,Project__c,a3L6T00000395HWUAY
ipsa_project_change__c,PSA_Local_Currency__c,
ipsa_project_change__c,Change_Decision__c,Reject
ipsa_project_change__c,Cost_Owner__c,Philips
ipsa_project_change__c,Describe_Alternatives_Considered__c,We will provide the customer with the amendment of the SLA. If they determine it to impact service too much they will file an exception and place the system on a private VLAN.
ipsa_project_change__c,PSA_Request_Evaluated_by__c,003d000001Wwa2XAAR
ipsa_project_change__c,Practice__c,ULS WHC
ipsa_project_change__c,PSA_Total_Cost_Impact_Description__c,没有影响，在项目规划阶段收到的变更请求，调整项目实施计划，对成本没有影响。
ipsa_project_change__c,PSA_Schedule_Total_Days__c,45
ipsa_project_change__c,PSA_Lessons_Learned__c,
ipsa_project_change__c,PSA_Issue__c,a9B6T000001guwkUAA
ipsa_project_change__c,Estimate_Requirements_or_Resources__c,Would require PO for 3rd Party resource who can help configure and testing interfaces
ipsa_project_change__c,PSA_Proj_Country__c,United States
ipsa_project_change__c,PSA_Customer_Name__c,飞利浦（中国）投资有限公司
ipsa_project_change__c,Change_Type__c,Project
ipsa_project_change__c,Changes_Approved_By_2__c,003d000002WGqhmAAD
ipsa_project_change__c,PSA_CR_Title__c,The AI and PB part to be removed from the scope
ipsa_project_change__c,PSA_Effort_Impact_Description__c,预计工时增加80人时
ipsa_project_change__c,PSA_Region__c,UK & Ireland - Market
ipsa_project_change__c,Comments__c,项目负责人-崔恩铭主任同意江海分院放射科医生反馈的意见，并提出系统配置可控制半托管和全托管的切换，当前先改为半托管，未来医生退休或撤离再改为全托管。
ipsa_project_change__c,Describe_Change_Requested__c,静脉血栓评分表（VTE）需单独打印
ipsa_project_change__c,PSA_Effort_Total_Man_Days__c,600
ipsa_project_change__c,PSA_Additional_Information_Required__c,test
ipsa_project_change__c,PSA_Territory__c,West Zone
ipsa_project_change__c,PSA_Program_Manager__c,Xiao Ping FU
ipsa_project_change__c,Sales_Order_Number__c,6305647103
ipsa_project_change__c,Describe_Reason_for_Change__c,"WW9 construction complete, need to open unit up as an IMCU for Covid"
ipsa_project_change__c,Change_Disposition__c,Reject
ipsa_project_change__c,PSA_Schedule_Impact_Description__c,项目计划延长10工作日
ipsa_project_change__c,PSA_Priority__c,5-Nice to have
ipsa_project_change__c,Project_Sales_Orders__c,6600502360.010000
ipsa_project_change__c,Describe_Risks_Associated__c,"Without the interface, the reports cannot be sent to the HIS."
ipsa_project_change__c,Changes_Approved_By_3__c,0030W00003xWTmlQAG
ipsa_project_change__c,PSA_State__c,
ipsa_project_change__c,PSA_Approver__c,005d00000035VAVAA2
ipsa_project_change__c,Issue__c,
ipsa_project_change__c,PSA_Evaluation_Date__c,12/3/20 00:00
ipsa_project_change__c,PSA_CR_Number__c,CR-000375
ipsa_project_change__c,PSA_Costs_Total_Cost_Impact__c,800000
ipsa_project_change__c,PSA_Proposed_Solution__c,Generate quote to send to customer
ipsa_project_change__c,PSA_Others__c,"Without the interface, the reports cannot be sent to the HIS."
ipsa_project_change__c,Date_of_Disposition__c,9/3/21 00:00
ipsa_project_change__c,Change_Requestor__c,003d000003I2XPeAAN
ipsa_project_change__c,Changes_Approved_By_4__c,003d000000VG0q1AAD
ipsa_project_change__c,Risks__c,a9D6T000001QBBuUAO
ipsa_project_change__c,Changes_Name__c,项目工期延期申请
ipsa_project_change__c,PSA_Country__c,
ipsa_project_contacts__c,Clinical_Technical_Resource__c,003d0000030VITUAA4
ipsa_project_contacts__c,Contact_Name_With_Lights__c,"<img src=""/resource/PSA_Stoplights/light_red_gif.gif"" alt=""Red"" border=""0""/> General Survey IQ"
ipsa_project_contacts__c,Project__c,a3L6T00000397ZWUAY
ipsa_project_contacts__c,Prior_Contact__c,003d0000039fsDXAAY
ipsa_project_contacts__c,PSA_Working_Group__c,Technology
ipsa_project_contacts__c,PSA_Language__c,Turkish;
ipsa_project_contacts__c,PSA_Project_Survey__c,a3L6T00000397ZWUAY
ipsa_project_contacts__c,Current_Contact_Email__c,zolbayar.enkhtugs@philips.com
ipsa_project_contacts__c,Name__c,003d000003JZSy8AAH
ipsa_project_contacts__c,PSA_Material_Description__c,Томограф компьют.Brilliance CT 64
ipsa_project_contacts__c,PSA_Work_Group_Name__c,Zone Installations Management
ipsa_project_contacts__c,PSA_Description_for_Survey_if_no_PROL__c,筑波大(GCU)_モニタ更新_MX550×10式
ipsa_project_contacts__c,PSA_MAG_Code__c,Y88
ipsa_project_contacts__c,Title__c,XRAY TECHNOLOGIST
ipsa_project_contacts__c,Project_Manager__c,Zu Wei Wang
ipsa_project_contacts__c,Department__c,大数据中心
ipsa_project_contacts__c,Email__c, jkpride@hanmail.net
ipsa_project_contacts__c,Project_Manager_Email__c,zuwei.wang@philips.com
ipsa_project_contacts__c,Project_Contact_Role__c,Transition Manager
ipsa_project_contacts__c,PSA_Final_User_City__c,奥州市
ipsa_project_contacts__c,Project_Sales_Orders__c,Zone Installation Manager
ipsa_project_contacts__c,PSA_Business_Group__c,a3K6T000001waZSUAY
ipsa_project_contacts__c,Office_Phone_Number__c, (956) 796-3715
ipsa_project_contacts__c,PSA_Survey_Date__c,3/17/24 00:00
ipsa_project_contacts__c,Project_Sales_Order__c,aLX6T000001A1T5WAK
ipsa_project_contacts__c,Mobile_Phone_Number__c, 520-262-0675
ipsa_project_contacts__c,PSA_Delivery_Contact_Name__c,纪阳 张
ipsa_project_contacts__c,Contact_Name__c,纪阳 张
ipsa_project_contacts__c,Role__c,Technical Consultant
ipsa_project_contacts__c,PSA_Ship_to__c,X3 monitors
ipsa_project_contacts__c,Project_Manager_Phone__c,9966421010
ipsa_project_contacts__c,Current_Contact_Name__c,003d0000039fhVRAAY
